2026-01-29 10:41:07 | USER=SANKHYA | SID=1953 | SERIAL=36891 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= default task-19227 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:17 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19312 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:17 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-8 | EVENT=latch: cache buffers chains | MACHINE=localhost
2026-01-29 11:30:17 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:17 | USER=SYSTEM | SID=2 | SERIAL=3200 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:19 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:19 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 588, t_name= default task-19316 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:30:19 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:19 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-8 | EVENT=latch: cache buffers chains | MACHINE=localhost
2026-01-29 11:30:19 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:19 | USER=SANKHYA | SID=1031 | SERIAL=25746 | HORAS=0 | MINUTOS=0 | CLIENT=u= 647, t_name= default task-19324 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:30:19 | USER=SYSTEM | SID=2 | SERIAL=25499 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:22 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:22 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-8 | EVENT=latch: cache buffers chains | MACHINE=localhost
2026-01-29 11:30:22 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:22 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:22 | USER=SANKHYA | SID=2406 | SERIAL=63407 | HORAS=0 | MINUTOS=0 | CLIENT=u= 281, t_name= default task-19297 | EVENT=cursor: pin S wait on X | MACHINE=localhost
2026-01-29 11:30:22 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 647, t_name= default task-19305 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:22 | USER=SANKHYA | SID=239 | SERIAL=13831 | HORAS=0 | MINUTOS=0 | CLIENT=u= 281, t_name= default task-19319 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:30:22 | USER=SYSTEM | SID=913 | SERIAL=58681 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:25 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:25 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=buffer busy waits | MACHINE=localhost
2026-01-29 11:30:25 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-8 | EVENT=latch: cache buffers chains | MACHINE=localhost
2026-01-29 11:30:25 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 542, t_name= default task-19312 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:25 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:25 | USER=SANKHYA | SID=239 | SERIAL=13831 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= default task-19305 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:25 | USER=SYSTEM | SID=913 | SERIAL=38792 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:28 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:28 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=buffer busy waits | MACHINE=localhost
2026-01-29 11:30:28 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-8 | EVENT=latch: cache buffers chains | MACHINE=localhost
2026-01-29 11:30:28 | USER=SANKHYA | SID=2406 | SERIAL=63407 | HORAS=0 | MINUTOS=0 | CLIENT=u= 282, t_name= default task-19300 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:30:28 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:28 | USER=SYSTEM | SID=913 | SERIAL=57830 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:31 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:31 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 18, t_name= default task-19297 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:31 | USER=SANKHYA | SID=803 | SERIAL=4999 | HORAS=0 | MINUTOS=0 | CLIENT=u= 439, t_name= default task-19312 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:31 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=buffer busy waits | MACHINE=localhost
2026-01-29 11:30:31 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-3 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:31 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:31 | USER=SANKHYA | SID=1953 | SERIAL=1187 | HORAS=0 | MINUTOS=0 | CLIENT=u= 18, t_name= default task-19322 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:31 | USER=SANKHYA | SID=2628 | SERIAL=27146 | HORAS=0 | MINUTOS=0 | CLIENT=u= 18, t_name= default task-19305 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:31 | USER=SYSTEM | SID=916 | SERIAL=10445 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:34 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:34 | USER=SANKHYA | SID=2184 | SERIAL=14 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message from client | MACHINE=WORKGROUP\M261
2026-01-29 11:30:34 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=buffer busy waits | MACHINE=localhost
2026-01-29 11:30:34 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-3 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:34 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:34 | USER=SANKHYA | SID=239 | SERIAL=13831 | HORAS=0 | MINUTOS=0 | CLIENT=u= 624, t_name= default task-19322 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:34 | USER=SYSTEM | SID=913 | SERIAL=61770 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:38 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:38 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 84, t_name= default task-19316 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:38 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=buffer busy waits | MACHINE=localhost
2026-01-29 11:30:38 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-3 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:38 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-8 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:38 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:38 | USER=SANKHYA | SID=1953 | SERIAL=1187 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-4 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:38 | USER=SYSTEM | SID=1371 | SERIAL=13113 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:40 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:40 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 516, t_name= default task-19322 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:30:40 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-3 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:40 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-2 | EVENT=buffer busy waits | MACHINE=localhost
2026-01-29 11:30:40 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:40 | USER=SYSTEM | SID=913 | SERIAL=6251 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:42 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:42 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-3 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:42 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:42 | USER=SYSTEM | SID=913 | SERIAL=34045 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:46 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:46 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-3 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:46 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 26, t_name= CabecalhoNota:DataPager_C4A564D0F9D88871A8B0CBA54 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:46 | USER=SANKHYA | SID=2290 | SERIAL=49410 | HORAS=0 | MINUTOS=0 | CLIENT=u= 534, t_name= default task-19309 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:46 | USER=SANKHYA | SID=692 | SERIAL=15963 | HORAS=0 | MINUTOS=0 | CLIENT=u= 564, t_name= default task-19327 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:30:46 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:46 | USER=SANKHYA | SID=2406 | SERIAL=63407 | HORAS=0 | MINUTOS=0 | CLIENT=u= 647, t_name= Separacao:DataPager_D8DCFD2FCA3656E2E63E1188B811 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:46 | USER=SYSTEM | SID=1371 | SERIAL=64676 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:49 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:49 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-3 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:49 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:49 | USER=SANKHYA | SID=2406 | SERIAL=63407 | HORAS=0 | MINUTOS=0 | CLIENT=u= 647, t_name= default task-19300 | EVENT=SQL*Net more data from client | MACHINE=localhost
2026-01-29 11:30:49 | USER=SYSTEM | SID=1371 | SERIAL=28347 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:52 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:52 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-3 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:52 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:52 | USER=SYSTEM | SID=1828 | SERIAL=552 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:55 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:55 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 546, t_name= CabecalhoNota:DataPager_A345FA329F75F8B9281841D8 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:30:55 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-3 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:55 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:55 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-7 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:55 | USER=SYSTEM | SID=1828 | SERIAL=48277 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:30:58 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:58 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-4 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:58 | USER=SANKHYA | SID=2065 | SERIAL=23336 | HORAS=0 | MINUTOS=0 | CLIENT=u= 282, t_name= default task-19309 | EVENT=SQL*Net more data to client | MACHINE=localhost
2026-01-29 11:30:58 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-5 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:58 | USER=SANKHYA | SID=2408 | SERIAL=8518 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-7 | EVENT=SQL*Net message from client | MACHINE=localhost
2026-01-29 11:30:58 | USER=SANKHYA | SID=1721 | SERIAL=9789 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.consolidador.dados.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:30:58 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 617, t_name= default task-19316 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:30:58 | USER=SYSTEM | SID=1828 | SERIAL=24225 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:40:13 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:40:13 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 452, t_name= default task-19339 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:40:13 | USER=SANKHYA | SID=2406 | SERIAL=63407 | HORAS=0 | MINUTOS=0 | CLIENT=u= 439, t_name= default task-19331 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:40:13 | USER=SYSTEM | SID=2522 | SERIAL=48435 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:40:15 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:40:15 | USER=SANKHYA | SID=236 | SERIAL=16982 | HORAS=0 | MINUTOS=0 | CLIENT=u= 90, t_name= default task-19336 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:40:15 | USER=SYSTEM | SID=2522 | SERIAL=45831 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:40:18 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:40:18 | USER=SANKHYA | SID=1268 | SERIAL=55673 | HORAS=0 | MINUTOS=0 | CLIENT=u= 0, t_name= sw.default.internal.scheduler_Worker-1 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:40:18 | USER=SYSTEM | SID=2522 | SERIAL=25256 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:40:21 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:40:21 | USER=SYSTEM | SID=1146 | SERIAL=14555 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:40:24 | USER=SANKHYA | SID=2063 | SERIAL=45936 | HORAS=0 | MINUTOS=0 | CLIENT=u= 439, t_name= default task-19339 | EVENT=db file scattered read | MACHINE=localhost
2026-01-29 11:40:24 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=9 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:40:24 | USER=SANKHYA | SID=1491 | SERIAL=64994 | HORAS=0 | MINUTOS=0 | CLIENT=u= 643, t_name= default task-19338 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:40:24 | USER=SYSTEM | SID=1372 | SERIAL=15272 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:40:27 | USER=SANKHYA | SID=2063 | SERIAL=45936 | HORAS=0 | MINUTOS=0 | CLIENT=u= 76, t_name= default task-19339 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:40:27 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:40:27 | USER=SYSTEM | SID=1146 | SERIAL=16168 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:40:30 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:40:30 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 610, t_name= default task-19330 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:40:30 | USER=SYSTEM | SID=1146 | SERIAL=23176 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:40:34 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:40:34 | USER=SYSTEM | SID=1146 | SERIAL=6136 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:40:36 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:40:36 | USER=C##DBSIMNGT | SID=1146 | SERIAL=42331 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=db file sequential read | MACHINE=dbsi-zabbix
2026-01-29 11:40:36 | USER=SYSTEM | SID=1372 | SERIAL=51879 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
2026-01-29 11:40:39 | USER=SANKHYA | SID=2284 | SERIAL=8912 | HORAS=0 | MINUTOS=10 | CLIENT=u= 0, t_name= sw.default.scheduler_Worker-1 | EVENT=db file sequential read | MACHINE=localhost
2026-01-29 11:40:39 | USER=SANKHYA | SID=1487 | SERIAL=22136 | HORAS=0 | MINUTOS=0 | CLIENT=u= 439, t_name= default task-19339 | EVENT=SQL*Net message to client | MACHINE=localhost
2026-01-29 11:40:39 | USER=SYSTEM | SID=1146 | SERIAL=26304 | HORAS=0 | MINUTOS=0 | CLIENT=None | EVENT=SQL*Net message to client | MACHINE=M264
